continual_event,video_num,filename,event_labels_1,event_labels_2,event_labels_3,event_labels_4,event_labels_5,event_labels_6
1,1,JjDIAoSi86Y_30_40,Chicken_rooster,,,,,
1,1,2vyVz3PffTE_17_27,"Speech,Car",,,,,
1,1,DkUo9z5mTY4_17_27,"Cat,Speech",,,,,
1,1,KzogF8-k9Ms_20_30,Helicopter,,,,,
1,1,EI3Ri56MaGE_30_40,"Violin_fiddle,Speech",,,,,
1,1,JcEOHOPeNTg_280_290,"Speech,Dog",,,,,
1,1,EKcr7G9u4pc_400_410,"Acoustic_guitar,Speech",,,,,
1,1,5ZaZymvTpeU_291_301,Cheering,,,,,
1,1,FAIKjH_cNjQ_160_170,Chainsaw,,,,,
1,1,A_F1JXf-jIA_170_180,Vacuum_cleaner,,,,,
1,1,DqCZ0ha2zFo_21_31,"Cat,Speech",,,,,
1,1,Hw11avMvWjc_120_130,"Speech,Dog",,,,,
1,1,9cEyv09oDA0_10_20,"Singing,Speech",,,,,
1,1,2HMVCZKUErQ_0_10,Helicopter,,,,,
1,1,NG9zFLxNJwM_40_50,"Speech,Dog",,,,,
1,1,LsqusWNH-V0_10_20,"Speech,Baby_laughter",,,,,
1,1,M6Vp46CNO8M_29_39,Baby_laughter,,,,,
1,1,KJKfcPYsRtw_18_28,"Speech,Baby_cry_infant_cry",,,,,
1,1,CmWH7283Tbo_140_150,"Cello,Speech",,,,,
1,1,Ko144Pv0qI0_20_30,Helicopter,,,,,
1,1,NO5lkORMzNY_17_27,"Speech,Dog",,,,,
1,1,AbT-wsuPJU4_0_10,"Motorcycle,Speech",,,,,
1,1,Fp3gMAeIDs8_30_40,"Violin_fiddle,Speech",,,,,
1,1,5XrPzlRLnBI_100_110,Helicopter,,,,,
1,1,103HdJi04YM_10_20,Cheering,,,,,
1,1,GwYUsnrs_us_20_30,"Basketball_bounce,Speech",,,,,
1,1,E7Sel54IJjQ_20_30,Singing,,,,,
1,1,I87EIZO0niI_110_120,Helicopter,,,,,
1,1,Af_wf2Ohg3Q_440_450,"Speech,Vacuum_cleaner",,,,,
1,1,76CajxHXBJM_30_40,"Cello,Violin_fiddle",,,,,
1,1,K-6jOG1KmFs_130_140,"Motorcycle,Speech",,,,,
1,1,OBgCGx60smA_30_40,"Violin_fiddle,Speech",,,,,
1,1,Gh34M6wBhG8_21_31,Baby_cry_infant_cry,,,,,
1,1,DJHRzv6ymkc_30_40,"Speech,Dog",,,,,
1,1,ITaqvzpNW88_360_370,"Cat,Speech",,,,,
1,1,A2NmIgKQHUA_80_90,Blender,,,,,
1,1,0dCvfGzZjgQ_30_40,"Speech,Car",,,,,
1,1,62-9g0s_DEY_90_100,"Cheering,Speech",,,,,
1,1,Eh75BbSv9uw_150_160,Helicopter,,,,,
1,1,BI99c3nYVew_0_10,Lawn_mower,,,,,
1,1,LjWhsayHRdM_50_60,"Basketball_bounce,Speech",,,,,
1,1,Bs-SvGtZfVg_30_40,"Violin_fiddle,Speech",,,,,
1,1,3cUN1KJVPpg_200_210,Singing,,,,,
1,1,9VNHBhd7gf8_110_120,"Telephone_bell_ringing,Speech",,,,,
1,1,BKLbXlQpXCM_30_40,"Speech,Fire_alarm",,,,,
1,1,9zxfW50P6b8_30_40,Helicopter,,,,,
1,1,1VQiM2GVhEQ_30_40,Car,,,,,
1,1,64kSvAtmFAk_30_40,Vacuum_cleaner,,,,,
1,1,DQAJNG-zZQE_180_190,"Basketball_bounce,Speech",,,,,
1,1,H__6P-rZ3Lo_50_60,Helicopter,,,,,
1,1,MGpSfcfoMz4_110_120,"Speech,Dog",,,,,
1,1,070e7szSxNE_140_150,"Speech,Car",,,,,
1,1,5S85tBSOyWE_170_180,"Blender,Speech",,,,,
1,1,6tXkKR9EU6w_10_20,"Chainsaw,Speech",,,,,
1,1,JFMc4c6AVh8_10_20,"Speech,Frying_(food)",,,,,
1,1,-7KU-y7gqws_570_580,Car,,,,,
1,1,J1JlkgkzJVE_30_40,"Speech,Dog",,,,,
1,1,OzlperRLFdg_20_30,"Chainsaw,Speech",,,,,
1,1,3FJN4BZSO78_17_27,Baby_cry_infant_cry,,,,,
1,1,D1KYBsrovmk_30_40,"Speech,Dog",,,,,
1,1,60H36n6ImV0_10_20,"Cello,Violin_fiddle",,,,,
1,1,N7LmIurogYs_40_50,"Speech,Dog",,,,,
1,1,A3hWmvMjmA8_220_230,Vacuum_cleaner,,,,,
1,1,ERpjjqR8iSY_30_40,"Speech,Clapping",,,,,
1,1,H56u5o5sfZA_190_200,Singing,,,,,
1,1,DGGmJUd8a70_21_31,"Speech,Baby_laughter",,,,,
1,1,0gnMrLOx_qo_30_40,Car,,,,,
1,1,1BGiXhyOXf4_200_210,"Cello,Violin_fiddle",,,,,
1,1,0FtYHAivI2E_30_40,Dog,,,,,
1,1,61rsvYB-r4Y_20_30,"Singing,Cheering,Speech",,,,,
1,1,HJeO2sVZZZg_320_330,Basketball_bounce,,,,,
1,1,L-rYEYxWXe0_0_10,Chicken_rooster,,,,,
1,1,9f9LeoEknMc_30_40,Violin_fiddle,,,,,
1,1,Hbdcj0Bs5M4_110_120,"Speech,Dog",,,,,
1,1,FUBP9kOhZ7w_50_60,Violin_fiddle,,,,,
1,1,ApSXC4pQuQc_24_34,Baby_cry_infant_cry,,,,,
1,1,154eGX3ZkLA_30_40,Car,,,,,
1,1,JZPa1tMoA-o_150_160,Acoustic_guitar,,,,,
1,1,6Jec5pP8JKQ_70_80,Blender,,,,,
1,1,Oxvmdw8nrf0_280_290,"Singing,Violin_fiddle",,,,,
1,1,FdeVZWytvgI_30_40,"Speech,Clapping",,,,,
1,1,NaZ6e3F189Y_100_110,Helicopter,,,,,
1,1,CyrKYNDlc9A_180_190,Acoustic_guitar,,,,,
1,1,GrIOiFJEx3w_0_10,"Motorcycle,Speech",,,,,
1,1,HDpvPOVoY4g_30_40,"Violin_fiddle,Speech",,,,,
1,1,2X5VypUQdfc_22_32,"Speech,Car",,,,,
1,1,LRXkes_K-i4_160_170,Blender,,,,,
1,1,GW04w0Y1GlE_10_20,Basketball_bounce,,,,,
1,1,NWzH9ZUaLJs_30_40,"Violin_fiddle,Speech",,,,,
1,1,P67EQJpCG8k_140_150,"Helicopter,Speech",,,,,
1,1,D59Y0elpuQk_30_40,Accordion,,,,,
1,1,LaZnduiPnvM_60_70,"Singing,Speech",,,,,
1,1,DKfg1l4C74o_300_310,Basketball_bounce,,,,,
1,1,88HRyzd-NHs_230_240,"Cello,Violin_fiddle",,,,,
1,1,2AtiN0FduIc_2_12,"Speech,Fire_alarm",,,,,
1,1,ClFZPRIoboM_90_100,"Singing,Speech",,,,,
1,1,9r2fkntMyQQ_30_40,"Cello,Violin_fiddle",,,,,
1,1,7eAIvG3uFjo_10_20,Chainsaw,,,,,
1,1,Jhqb0gQru44_0_10,"Cat,Speech",,,,,
1,1,8Sds_6KTZm8_110_120,Accordion,,,,,
1,1,BHJoLGId1go_0_10,Chainsaw,,,,,
1,1,KUkAdM4Lazk_4_14,Baby_cry_infant_cry,,,,,
1,1,Mck9lN44_Sc_30_40,"Helicopter,Speech",,,,,
1,1,7rLg1yml5mM_350_360,"Cello,Violin_fiddle",,,,,
1,1,KCRK6uXPnmg_60_70,"Singing,Speech",,,,,
1,1,OdVZG2R2Rtg_0_10,"Cat,Speech",,,,,
1,1,ESZeHASQowY_30_40,"Violin_fiddle,Speech",,,,,
1,1,MKfRN2u_T9Y_30_40,"Violin_fiddle,Speech",,,,,
1,1,DkPXXZtJtCA_200_210,Violin_fiddle,,,,,
1,1,5TtXI3xLw70_30_40,"Basketball_bounce,Speech",,,,,
1,1,FfQ0yJjZb5Q_0_10,"Speech,Dog",,,,,
1,1,8q_GqghbPgw_130_140,Accordion,,,,,
1,1,GEw4sxmn3do_120_130,Frying_(food),,,,,
1,1,NRiKFcc6Qew_110_120,"Singing,Speech",,,,,
1,1,1yoR5s8vVTI_4_14,Baby_cry_infant_cry,,,,,
1,1,MQa8rj-y4rM_300_310,"Chainsaw,Speech",,,,,
1,1,7w2rLGxMetA_440_450,"Singing,Cello",,,,,
1,1,5uGtVgIi2-c_30_40,Baby_cry_infant_cry,,,,,
1,1,4EU1ru6AI1Y_110_120,Blender,,,,,
1,1,DlcRSH74f0k_60_70,"Singing,Speech",,,,,
1,1,6DUfRcx-V_8_70_80,Cheering,,,,,
1,1,21h-L2WJS5U_170_180,"Banjo,Violin_fiddle",,,,,
1,1,6u1iKKh_9CQ_30_40,Lawn_mower,,,,,
1,1,54cP1A5MNiY_320_330,"Basketball_bounce,Speech",,,,,
1,1,HfD1GeaAp78_180_190,Lawn_mower,,,,,
1,1,FNl_zjfkE3E_20_30,"Singing,Speech",,,,,
1,1,0mRNwVTZ7OE_30_40,Car,,,,,
1,1,Euh6UMGbSbA_230_240,"Speech,Dog",,,,,
1,1,EMPl6s_rFBY_90_100,Basketball_bounce,,,,,
1,1,Jrp6ixaAMTw_30_40,"Speech,Dog",,,,,
1,1,OXt-A9JytPA_30_40,"Speech,Dog",,,,,
1,1,0R06GmUsGww_40_50,Blender,,,,,
1,1,61uSrpZED8k_90_100,Cheering,,,,,
1,1,A_aWUd2MZP0_60_70,"Singing,Speech",,,,,
1,1,GVesQf8glMU_20_30,Vacuum_cleaner,,,,,
1,1,0YQ8D9qU8ds_10_20,Helicopter,,,,,
1,1,P9-NQGSdDQ4_0_10,Fire_alarm,,,,,
1,1,CskyZB5NvpY_130_140,"Cello,Violin_fiddle",,,,,
1,1,6F7GHkKxEnc_100_110,Vacuum_cleaner,,,,,
1,1,E4OreeP4NrQ_570_580,Basketball_bounce,,,,,
1,1,DTeMMlrvLmE_20_30,"Chicken_rooster,Speech",,,,,
1,1,6s5ZfIFZ7lY_30_40,Fire_alarm,,,,,
1,1,FSSy-Y_sVGA_10_20,"Cheering,Speech",,,,,
1,1,I9sTH2WRW7Q_30_40,Accordion,,,,,
1,1,CZnMHXLncLQ_10_20,"Speech,Dog",,,,,
1,1,A907LanStMw_230_240,"Speech,Dog",,,,,
1,1,-2WSzwCWNPc_20_30,Car,,,,,
1,1,HJ_f2Y-WE2k_30_40,"Blender,Speech",,,,,
1,1,KOlxp6C2Cio_220_230,"Chicken_rooster,Speech",,,,,
1,1,Jpcc1bdKfD4_160_170,"Singing,Speech",,,,,
1,1,1aX1veB6AkU_30_40,"Cheering,Speech",,,,,
1,1,CaQlTXWFALY_10_20,Chainsaw,,,,,
1,1,OagNvx33HpM_16_26,"Speech,Baby_cry_infant_cry",,,,,
1,1,0QYfEwmJP2w_30_40,"Speech,Car",,,,,
1,1,DY_HxjOcwf8_160_170,"Motorcycle,Speech",,,,,
1,1,1cQh_NEj_F4_120_130,Singing,,,,,
1,1,2vjgnMJ6FmE_30_40,Violin_fiddle,,,,,
1,1,2-DqE7SyN7g_320_330,Cheering,,,,,
1,1,8b_Aj1YDmTc_430_440,"Cello,Violin_fiddle",,,,,
1,1,-0CIk-OOp7Y_30_40,Car,,,,,
1,1,CyuhnScsdCo_30_40,Basketball_bounce,,,,,
1,1,F_jK9qB_a9U_30_40,"Banjo,Speech",,,,,
1,1,BEoe_vbV6RU_80_90,"Singing,Banjo,Violin_fiddle",,,,,
1,1,GljMteAdFRI_170_180,"Singing,Acoustic_guitar",,,,,
1,1,GkWI4uW4qgQ_110_120,Frying_(food),,,,,
1,1,4oD2Xrkli0k_270_280,"Singing,Acoustic_guitar",,,,,
1,1,AB5T60I9HJw_30_40,Frying_(food),,,,,
1,1,G9yVU0KmBuI_30_40,"Singing,Banjo,Speech",,,,,
1,1,NrNGo27_gZ8_30_40,"Violin_fiddle,Speech",,,,,
1,1,FawyLfqTsqs_230_240,Vacuum_cleaner,,,,,
1,1,KyxVtwT9Y1I_0_10,"Motorcycle,Speech",,,,,
1,1,0tbfrhQe83U_70_80,Car,,,,,
1,1,GGaClpH_D6s_150_160,"Singing,Speech",,,,,
1,1,AQQms8aTJsw_30_40,"Speech,Baby_cry_infant_cry",,,,,
1,1,7ppZ2KkmO-4_320_330,"Singing,Violin_fiddle",,,,,
1,1,7kXTvZGbCy8_190_200,"Basketball_bounce,Speech",,,,,
1,1,302YO9s_U6k_30_40,Singing,,,,,
1,1,MnHOMCv0Ecw_30_40,Motorcycle,,,,,
1,1,1XxjMFDWtK8_30_40,"Speech,Car",,,,,
1,1,KkIkIVHFmSQ_30_40,"Violin_fiddle,Speech",,,,,
1,1,AAw6lNsTVpY_0_10,"Speech,Dog",,,,,
1,1,E4pn2bHp3Vk_150_160,"Cello,Violin_fiddle",,,,,
1,1,J_6YpZUoBDQ_50_60,Chainsaw,,,,,
1,1,6R0nmsdloDg_0_10,Cheering,,,,,
1,1,JrgJlGsCGjs_70_80,Chicken_rooster,,,,,
1,1,5uo8iMhPRDQ_10_20,"Basketball_bounce,Speech",,,,,
1,1,FE_MCbjfPeo_70_80,Singing,,,,,
1,1,KqS0z3v8spg_30_40,"Speech,Dog",,,,,
1,1,J1U-iEvmPaQ_10_20,Basketball_bounce,,,,,
1,1,MrVe-R7Y5UA_30_40,Baby_cry_infant_cry,,,,,
1,1,Nk8P5zU1goE_30_40,Chicken_rooster,,,,,
1,1,4rEIH_fRXaQ_40_50,Frying_(food),,,,,
1,1,DashB8n2vqw_160_170,"Singing,Speech",,,,,
1,1,JqsNvJPUa_g_30_40,Helicopter,,,,,
1,1,4RyI5l1o7jA_170_180,Cheering,,,,,
1,1,GMT2rEQyPVM_260_270,Lawn_mower,,,,,
1,1,9WRF30Z8kr4_30_40,"Helicopter,Speech",,,,,
1,1,CZDqgSH1a7g_120_130,"Basketball_bounce,Speech",,,,,
1,1,OtwUZRlvvrY_8_18,"Speech,Dog",,,,,
1,1,CYf-YSRb-eQ_390_400,"Cello,Violin_fiddle",,,,,
1,1,Is7r3Evo77E_110_120,"Acoustic_guitar,Speech",,,,,
1,1,C034IThsz7Q_500_510,Chicken_rooster,,,,,
1,1,A-lvHUqLh1A_410_420,"Speech,Fire_alarm",,,,,
1,1,L27AbFKbjaw_30_40,"Cello,Violin_fiddle",,,,,
1,1,CpXu4w-Tvco_140_150,"Singing,Acoustic_guitar",,,,,
1,1,2eyfI8hFhnQ_220_230,"Banjo,Violin_fiddle",,,,,
1,1,KnoZ5gCnNsk_30_40,"Basketball_bounce,Speech",,,,,
1,1,108529hLl-s_14_24,Car,,,,,
1,1,2ylgJhvK6oQ_27_37,"Speech,Car",,,,,
1,1,4FdIMnwB8E0_100_110,Cheering,,,,,
1,1,F5JBsiwckpI_80_90,"Basketball_bounce,Speech",,,,,
1,1,DNnzhTsMb9g_10_20,"Motorcycle,Speech",,,,,
1,1,E_OThtJKCYw_250_260,"Chicken_rooster,Speech",,,,,
1,1,6a2OyetkL0c_180_190,Vacuum_cleaner,,,,,
1,1,66cUgRJThiw_13_23,"Cat,Dog",,,,,
1,1,NUzHL0Y2AWk_520_530,"Cello,Violin_fiddle",,,,,
1,1,NXIASQ1CcBw_30_40,Violin_fiddle,,,,,
1,1,CMpGZumnWRk_30_40,"Speech,Baby_laughter",,,,,
1,1,2-34dkJQ0bU_120_130,Cheering,,,,,
1,1,B9heGupPnrA_210_220,Vacuum_cleaner,,,,,
1,1,CeKSiXN4jzg_10_20,"Speech,Dog",,,,,
1,1,AVMkYsx_508_30_40,"Violin_fiddle,Speech",,,,,
1,1,C4wisOkrsSM_30_40,"Helicopter,Speech",,,,,
1,1,BCMH41D40C0_150_160,Frying_(food),,,,,
1,1,Jmm6rY7ljS4_20_30,"Speech,Dog",,,,,
1,1,HCz8ihwivNg_50_60,"Speech,Dog",,,,,
1,1,I3lC03RRmsk_10_20,Lawn_mower,,,,,
1,1,HWb0pZKVH0I_80_90,"Cello,Violin_fiddle",,,,,
1,1,1lnzHrX3gKc_10_20,Singing,,,,,
1,1,OehLDDJ_C1g_30_40,"Speech,Dog",,,,,
1,1,1HlgBcnRKxM_30_40,"Speech,Car",,,,,
1,1,1VplKWiv0JE_30_40,Car,,,,,
1,1,Cxnv_y6k5zE_160_170,"Speech,Dog",,,,,
1,1,2csfvC8p5Z8_70_80,"Singing,Acoustic_guitar",,,,,
1,1,1IidWNy1fLo_30_40,Car,,,,,
1,1,KxJg1J5RZJo_440_450,Frying_(food),,,,,
1,1,H86-qiFTz0I_50_60,Accordion,,,,,
1,1,1MZRezLQQHM_70_80,Cheering,,,,,
1,1,ALNERD02GSA_120_130,Vacuum_cleaner,,,,,
1,1,LrPMFrA89Q4_30_40,Motorcycle,,,,,
1,1,3IejJRRLyzI_30_40,"Speech,Car",,,,,
1,1,JwWmhuLJd-E_40_50,"Cello,Violin_fiddle",,,,,
1,1,F44nZHh-_x8_240_250,"Singing,Banjo,Violin_fiddle",,,,,
1,1,IV35uha6rrQ_30_40,"Cello,Violin_fiddle",,,,,
1,1,HddmY8tdxP0_30_40,"Motorcycle,Speech",,,,,
1,1,94xm4MG8nD8_30_40,"Cheering,Speech",,,,,
1,1,BCICI2mhsi8_50_60,"Singing,Speech",,,,,
1,1,4c5DwxvkgMg_130_140,Lawn_mower,,,,,
1,1,BD_j1N_aNiY_30_40,Chicken_rooster,,,,,
1,1,7-Pb33nUWKI_40_50,Blender,,,,,
1,1,ARG3M4wAhCA_90_100,"Singing,Speech",,,,,
1,1,L7fMRT6nJNY_130_140,Blender,,,,,
1,1,-6SBxLj2Mpg_30_40,Car,,,,,
1,1,B-Q8oFjL8VQ_20_30,"Acoustic_guitar,Speech",,,,,
1,1,OqgdFjEHZx4_30_40,Violin_fiddle,,,,,
1,1,CQHfOEhCoOI_30_40,"Cheering,Speech",,,,,
1,1,DLgREKkJW8E_30_40,"Violin_fiddle,Speech",,,,,
1,1,K4WuRJRFKS8_0_10,"Motorcycle,Speech",,,,,
1,1,CiXS1QG2jtA_30_40,Chicken_rooster,,,,,
1,1,GaB_59Vg9dM_30_40,"Violin_fiddle,Speech",,,,,
1,1,NXHOhraHQ_4_360_370,"Cheering,Speech",,,,,
1,1,JVQEyswrJxE_90_100,Accordion,,,,,
1,1,EKdKKdMBBH0_400_410,Baby_cry_infant_cry,,,,,
1,1,D4bheua0xjE_30_40,"Cello,Speech",,,,,
1,1,2P6-YR0HXW4_30_40,Violin_fiddle,,,,,
1,1,7MOHR1la1AE_110_120,"Cello,Violin_fiddle",,,,,
1,1,EkS_8UDysz4_10_20,"Motorcycle,Speech",,,,,
1,1,LB8GMvgi5mg_160_170,"Singing,Speech",,,,,
1,1,OSnl1AxDuSs_240_250,"Cello,Violin_fiddle",,,,,
1,1,O4dRxyBgxUk_90_100,"Singing,Cheering",,,,,
1,1,0tKmmaze4z8_110_120,"Cello,Violin_fiddle",,,,,
1,1,8Uxl2TSdSVs_30_40,"Singing,Acoustic_guitar",,,,,
1,1,HnjLi_S-Zkc_240_250,"Motorcycle,Speech",,,,,
1,1,KeQ6q6thPIM_370_380,"Chicken_rooster,Speech",,,,,
1,1,0UayxFfnmXo_190_200,"Singing,Acoustic_guitar",,,,,
1,1,HfdMLI6vP64_30_40,"Speech,Dog",,,,,
1,1,DZlflb3NkZ8_40_50,"Speech,Dog",,,,,
1,1,0di55Yw-YYE_60_70,"Speech,Baby_laughter",,,,,
1,1,A1vqIG8hUrA_140_150,"Speech,Frying_(food)",,,,,
1,1,Dil2Gddt-HA_110_120,"Motorcycle,Speech",,,,,
1,1,021r8gwwl-4_30_40,"Chainsaw,Speech",,,,,
1,1,NFgQP5RTq4I_450_460,Helicopter,,,,,
1,1,EdN8IO19P9c_180_190,"Acoustic_guitar,Speech",,,,,
1,1,Hq74Yu-8fq0_240_250,Violin_fiddle,,,,,
1,1,ECQTAc2yXw8_20_30,"Singing,Speech",,,,,
1,1,EVZR4LwSRWQ_30_40,"Violin_fiddle,Speech",,,,,
1,1,C-QjCwXb5bo_20_30,"Singing,Acoustic_guitar",,,,,
1,1,Diy2yfbewJA_240_250,"Basketball_bounce,Speech",,,,,
1,1,MdCWJGOzGbs_190_200,"Singing,Cheering",,,,,
1,1,CzmfHSLpRYU_230_240,"Acoustic_guitar,Speech",,,,,
1,1,5pXbK7b5M50_0_10,Baby_cry_infant_cry,,,,,
1,1,558YuvyAoao_50_60,Blender,,,,,
1,1,37V-Gl_eMBM_110_120,Cheering,,,,,
1,1,DaNuxmM8ras_30_40,"Violin_fiddle,Speech",,,,,
1,1,L7kO6GaQyzE_10_20,"Singing,Speech",,,,,
1,1,D-jAbma4lW4_390_400,"Speech,Baby_laughter",,,,,
1,1,O98glQ25Awc_100_110,"Singing,Acoustic_guitar",,,,,
1,1,4JHrObcf32Y_30_40,"Singing,Dog",,,,,
1,1,0eMdzbrbY4U_10_20,Vacuum_cleaner,,,,,
1,1,NmgO8Aen9J0_200_210,Blender,,,,,
1,1,M5UNmYX9nyc_110_120,"Speech,Fire_alarm",,,,,
1,1,0lQa-6DerJU_18_28,Car,,,,,
1,1,OY6FypPP_qU_0_10,Vacuum_cleaner,,,,,
1,1,GV5nBHPi7v8_0_10,"Singing,Speech",,,,,
1,1,BiKYDa8UNaU_30_40,"Cello,Violin_fiddle",,,,,
1,1,4uLtndu3Uc4_30_40,"Cello,Violin_fiddle",,,,,
1,1,FkS9efvGvKw_70_80,"Speech,Dog",,,,,
1,1,KvfQRSpjVHA_220_230,"Helicopter,Speech",,,,,
1,1,GOM5vDpR8go_0_10,"Basketball_bounce,Speech",,,,,
1,1,B70dGkB2NM8_20_30,"Chicken_rooster,Dog",,,,,
1,1,Fztd7Of12gg_80_90,Chicken_rooster,,,,,
1,1,89AUpCNA0Is_30_40,Accordion,,,,,
1,1,1BDiUzt9KhM_30_40,"Speech,Car",,,,,
1,1,5SVpG8o3sQU_30_40,"Lawn_mower,Speech",,,,,
1,1,L93EZ9hpYmw_30_40,Frying_(food),,,,,
1,1,LOTibagId-E_30_40,Chainsaw,,,,,
1,1,8LSSV42yacY_40_50,Lawn_mower,,,,,
1,1,BbfYLm5wMH4_30_40,"Speech,Dog",,,,,
1,1,FLa7YUz8h4o_210_220,Cello,,,,,
1,1,DvNJ0yCYUh8_110_120,Accordion,,,,,
1,1,O62q6YOlbVo_120_130,"Singing,Cheering",,,,,
1,1,F802Nfh5g-U_30_40,"Singing,Cheering",,,,,
1,1,5cKp2I5wVnc_110_120,Frying_(food),,,,,
1,1,G_yC-sOeiH0_180_190,Singing,,,,,
1,1,EP46sQTav08_30_40,"Cat,Speech",,,,,
1,1,8BcfZcnSp0w_40_50,"Speech,Baby_laughter",,,,,
1,1,Aa9CLKVTxaQ_20_30,Fire_alarm,,,,,
1,1,8L9uaNraWmg_0_10,Basketball_bounce,,,,,
1,1,3mvE_CeH9q0_30_40,Helicopter,,,,,
1,1,MuJwmPPu__Y_50_60,"Speech,Baby_laughter",,,,,
1,1,E0yITIHEyOE_30_40,"Violin_fiddle,Speech",,,,,
1,1,2jZkplgH27Y_11_21,"Speech,Car",,,,,
1,1,BGkb9XuspoY_160_170,Helicopter,,,,,
1,1,F2vyMlp41kE_40_50,"Speech,Dog",,,,,
1,1,KwiSnqxMzz8_0_10,"Speech,Baby_laughter",,,,,
1,1,CTr4qqb6tvQ_110_120,"Speech,Vacuum_cleaner",,,,,
1,1,F2bDB8ovgPA_60_70,Vacuum_cleaner,,,,,
1,1,IW_RfYR4N4k_130_140,Helicopter,,,,,
1,1,FNMZw8g1KSE_260_270,"Violin_fiddle,Speech",,,,,
1,1,Dp37iAl1HNI_140_150,"Singing,Speech",,,,,
1,1,FUJYAhOKzCU_90_100,Helicopter,,,,,
1,1,1U4nN6LBAMQ_340_350,Cheering,,,,,
1,1,93O9qz4WJzY_40_50,Singing,,,,,
1,1,2fQK_VyxjEI_20_30,"Singing,Clapping",,,,,
1,1,BF1KkbstHUA_90_100,"Motorcycle,Speech",,,,,
1,1,5Ij70k0DbcY_1_11,"Cheering,Speech",,,,,
1,1,JufyJHKA2Ls_20_30,"Chicken_rooster,Speech",,,,,
1,1,OyulJj-2MVc_320_330,"Speech,Frying_(food)",,,,,
1,1,2S1bam0OdlA_18_28,Helicopter,,,,,
1,1,-2AMSKyGe8w_30_40,Singing,,,,,
1,1,2MJln5aDiSU_170_180,"Basketball_bounce,Speech",,,,,
1,1,GgEBk9h3cdI_290_300,"Cheering,Speech",,,,,
1,1,N0vIGQWp014_110_120,Vacuum_cleaner,,,,,
1,1,OFrpB20lV1U_10_20,"Singing,Acoustic_guitar,Speech",,,,,
1,1,6Hz2So8JxHE_30_40,Helicopter,,,,,
1,1,9vi0HqrSZok_20_30,"Singing,Speech",,,,,
1,1,GD8Efzw7OAo_30_40,Accordion,,,,,
1,1,3KQZuExTxpY_230_240,Motorcycle,,,,,
1,1,83MPTPNXhTs_160_170,Helicopter,,,,,
1,1,BJOzwr7dqhU_80_90,"Singing,Speech",,,,,
1,1,9qDCmQH3JuA_160_170,"Singing,Speech",,,,,
1,1,Hg00Td8x9AM_10_20,"Singing,Speech",,,,,
1,1,CUpVtcoDXwI_110_120,Frying_(food),,,,,
1,1,5XOmacQui6Q_30_40,Cat,,,,,
1,1,1eX3als-zHQ_30_40,"Speech,Car",,,,,
1,1,AkACpG5IlCc_30_40,"Lawn_mower,Speech",,,,,
1,1,BUmqywh32OQ_10_20,Singing,,,,,
1,1,7n4LwRcCA6I_230_240,Frying_(food),,,,,
1,1,9ktdj18IStU_30_40,Chicken_rooster,,,,,
1,1,96yg8paTsi8_40_50,"Speech,Clapping",,,,,
1,1,CstiL94BfnE_80_90,"Chicken_rooster,Speech",,,,,
1,1,-c6xtguqmC0_30_40,Car,,,,,
1,1,IqgvLgDhRzI_30_40,"Singing,Speech",,,,,
1,1,3t_6egmbQzU_10_20,"Cello,Violin_fiddle",,,,,
1,1,CB4EOyyKFgs_30_40,"Acoustic_guitar,Speech",,,,,
1,1,CNRLrz9xUwY_30_40,Blender,,,,,
1,1,0wUEEVJQ23o_30_40,Car,,,,,
1,1,GtOmaV1dTdw_30_40,"Violin_fiddle,Speech",,,,,
1,1,DSBUD8MCOxE_20_30,Singing,,,,,
1,1,856Q-8lQgtc_150_160,Motorcycle,,,,,
1,1,1GYMPLe1Wiw_210_220,"Speech,Car",,,,,
1,1,Jsg-rXZGZr0_80_90,"Cello,Speech",,,,,
1,1,5SDB_mLwHQ0_22_32,"Speech,Clapping",,,,,
1,1,NMBlCw-xCY4_30_40,"Violin_fiddle,Speech",,,,,
1,1,AalzC3CWQFw_160_170,Singing,,,,,
1,1,IRLqfOLGVYg_180_190,Helicopter,,,,,
1,1,D9hJ7TvCKqo_10_20,"Speech,Dog",,,,,
1,1,AqWLj8Io_ds_80_90,Vacuum_cleaner,,,,,
1,1,LwllCpCQXoc_70_80,Helicopter,,,,,
1,1,2fnFvxu-hsI_30_40,Accordion,,,,,
1,1,MDuufYdMeVQ_60_70,"Motorcycle,Speech",,,,,
1,1,Mh3RPyoBVqA_580_590,Basketball_bounce,,,,,
1,1,18SbR3Ehjss_150_160,Accordion,,,,,
1,1,05Hq6naTMpg_30_40,"Speech,Car",,,,,
1,1,Lgk8Z300yak_470_480,"Acoustic_guitar,Speech",,,,,
1,1,OSSa7XnAxkk_340_350,"Acoustic_guitar,Speech",,,,,
1,1,FR1PHbu4qGA_20_30,Singing,,,,,
1,1,CEKlTOvUuOk_70_80,Singing,,,,,
1,1,E5k7VYbSlCY_70_80,Blender,,,,,
1,1,0m5cakFD4UM_80_90,Frying_(food),,,,,
1,1,NjvdIzvlUfw_17_27,"Speech,Baby_cry_infant_cry",,,,,
1,1,04YSNvLgZU8_10_20,Accordion,,,,,
1,1,H28VuSjNB-g_40_50,"Speech,Baby_laughter",,,,,
1,1,OaEDezCtxm8_150_160,"Chicken_rooster,Speech",,,,,
1,1,6bh9XSBN8aE_100_110,Accordion,,,,,
